model,year,transmission,mileage,fuelType,tax,mpg,engineSize,brand,categoria_precio
5 Series,2017,Automatic,21687,Diesel,145,53.3,3.0,BMW,gama_media
5 Series,2017,Automatic,24232,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2017,Semi-Auto,24891,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2017,Semi-Auto,24927,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2017,Automatic,32000,Diesel,150,53.3,3.0,BMW,gama_alta
5 Series,2017,Automatic,41074,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2017,Automatic,42000,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2017,Automatic,43503,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2017,Semi-Auto,43533,Diesel,150,53.3,3.0,BMW,gama_alta
5 Series,2017,Semi-Auto,48883,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2018,Automatic,3001,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2018,Semi-Auto,15878,Diesel,150,53.3,3.0,BMW,gama_alta
5 Series,2018,Automatic,19625,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2018,Semi-Auto,23650,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2018,Semi-Auto,29482,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,10,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,11,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,12,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,12,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,12,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,15,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,101,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,2096,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,2723,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,3622,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,4716,Diesel,150,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,5799,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,6000,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,6071,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,6552,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,6890,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,9430,Diesel,150,53.3,3.0,BMW,gama_alta
5 Series,2019,Automatic,9509,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,9854,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,12250,Diesel,150,53.3,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,12900,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2020,Semi-Auto,101,Diesel,145,53.3,3.0,BMW,gama_alta
5 Series,2020,Semi-Auto,105,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2015,Semi-Auto,28321,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,31915,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2015,Automatic,37676,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,48000,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,51416,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2015,Automatic,54593,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2015,Automatic,66000,Diesel,145,53.3,3.0,BMW,gama_baja
3 Series,2015,Automatic,69986,Diesel,145,53.3,3.0,BMW,gama_baja
3 Series,2015,Automatic,85188,Diesel,145,53.3,3.0,BMW,gama_baja
3 Series,2016,Automatic,19060,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,19060,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,19125,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,23114,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,24709,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,26108,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,26114,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,27547,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,28136,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,29902,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,30100,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,30271,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,36137,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,36501,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,37679,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,40337,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,40500,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,41200,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,45587,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,45900,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,48142,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,49477,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,56327,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,59737,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,61630,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2016,Automatic,91707,Diesel,150,53.3,3.0,BMW,gama_baja
3 Series,2017,Semi-Auto,15762,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Automatic,17521,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,18224,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2017,Semi-Auto,19822,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,21870,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,24059,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,24200,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Automatic,28571,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,30963,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,31421,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2017,Automatic,31621,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Automatic,33443,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,34134,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,34634,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,40238,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Automatic,43000,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,51260,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,51260,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,3552,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2018,Semi-Auto,8344,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2018,Semi-Auto,13271,Diesel,150,53.3,3.0,BMW,gama_alta
3 Series,2018,Semi-Auto,28013,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,30000,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,33188,Diesel,150,53.3,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,36646,Diesel,145,53.3,3.0,BMW,gama_media
3 Series,2019,Semi-Auto,4026,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2019,Semi-Auto,4327,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2019,Semi-Auto,5326,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2019,Automatic,8410,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2019,Automatic,12777,Diesel,145,53.3,3.0,BMW,gama_alta
A6,2015,Automatic,62748,Diesel,150,53.3,3.0,Audi,gama_media
A4,2016,Semi-Auto,27176,Diesel,150,53.3,3.0,Audi,gama_alta
A4,2016,Semi-Auto,29137,Diesel,145,53.3,3.0,Audi,gama_media
A4,2016,Semi-Auto,49800,Diesel,145,53.3,3.0,Audi,gama_media
A4,2016,Semi-Auto,66775,Diesel,150,53.3,3.0,Audi,gama_media
A4,2017,Semi-Auto,28870,Diesel,150,53.3,3.0,Audi,gama_media
A4,2017,Semi-Auto,75882,Diesel,145,53.3,3.0,Audi,gama_media
6 Series,2019,Semi-Auto,10813,Diesel,145,53.3,3.0,BMW,gama_alta
6 Series,2020,Semi-Auto,6,Diesel,145,53.3,3.0,BMW,gama_alta
6 Series,2020,Semi-Auto,11,Diesel,145,53.3,3.0,BMW,gama_alta
7 Series,2016,Automatic,26093,Diesel,145,53.3,3.0,BMW,gama_alta
7 Series,2017,Automatic,19812,Diesel,145,53.3,3.0,BMW,gama_alta
7 Series,2017,Semi-Auto,25000,Diesel,150,53.3,3.0,BMW,gama_alta
7 Series,2017,Automatic,27791,Diesel,145,53.3,3.0,BMW,gama_alta
A7,2011,Automatic,63119,Diesel,145,53.3,3.0,Audi,gama_baja
A7,2011,Automatic,74408,Diesel,145,53.3,3.0,Audi,gama_baja
A7,2016,Semi-Auto,22405,Diesel,145,53.3,3.0,Audi,gama_alta
A7,2016,Automatic,30122,Diesel,150,53.3,3.0,Audi,gama_media
A7,2016,Semi-Auto,40484,Diesel,145,53.3,3.0,Audi,gama_media
4 Series,2015,Automatic,30401,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2015,Semi-Auto,44800,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2016,Automatic,16955,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2016,Semi-Auto,20151,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2016,Automatic,24650,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2016,Automatic,39891,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2016,Automatic,55381,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2017,Automatic,21000,Diesel,145,53.3,3.0,BMW,gama_media
4 Series,2019,Semi-Auto,11,Diesel,145,53.3,3.0,BMW,gama_alta
4 Series,2019,Automatic,999,Diesel,145,53.3,3.0,BMW,gama_alta
4 Series,2019,Semi-Auto,1737,Diesel,145,53.3,3.0,BMW,gama_alta
4 Series,2019,Semi-Auto,3169,Diesel,150,53.3,3.0,BMW,gama_alta
4 Series,2019,Automatic,4300,Diesel,145,53.3,3.0,BMW,gama_alta
4 Series,2019,Automatic,6558,Diesel,145,53.3,3.0,BMW,gama_alta
4 Series,2019,Semi-Auto,8028,Diesel,150,53.3,3.0,BMW,gama_alta
4 Series,2019,Semi-Auto,8722,Diesel,145,53.3,3.0,BMW,gama_alta
4 Series,2019,Automatic,9897,Diesel,145,53.3,3.0,BMW,gama_alta
3 Series,2013,Semi-Auto,40900,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2013,Semi-Auto,73845,Diesel,145,54.3,3.0,BMW,gama_baja
3 Series,2014,Semi-Auto,45212,Diesel,150,54.3,3.0,BMW,gama_media
3 Series,2014,Semi-Auto,66008,Diesel,150,54.3,3.0,BMW,gama_baja
3 Series,2014,Automatic,155790,Diesel,145,54.3,3.0,BMW,gama_baja
3 Series,2015,Semi-Auto,92308,Diesel,150,54.3,3.0,BMW,gama_baja
3 Series,2016,Semi-Auto,21500,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Automatic,24081,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Automatic,25598,Diesel,150,54.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,28897,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Automatic,31499,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,36764,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Automatic,38984,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Automatic,53745,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2016,Automatic,55100,Diesel,145,54.3,3.0,BMW,gama_baja
3 Series,2017,Automatic,15873,Diesel,145,54.3,3.0,BMW,gama_media
3 Series,2017,Automatic,44255,Diesel,145,54.3,3.0,BMW,gama_media
A6,2014,Semi-Auto,82500,Diesel,145,54.3,3.0,Audi,gama_baja
A6,2015,Semi-Auto,22761,Diesel,145,54.3,3.0,Audi,gama_media
A6,2015,Semi-Auto,44000,Diesel,145,54.3,3.0,Audi,gama_media
A6,2015,Semi-Auto,70228,Diesel,145,54.3,3.0,Audi,gama_media
A6,2015,Automatic,78077,Diesel,150,54.3,3.0,Audi,gama_media
A6,2015,Semi-Auto,82725,Diesel,145,54.3,3.0,Audi,gama_media
A6,2016,Automatic,42000,Diesel,145,54.3,3.0,Audi,gama_media
A6,2017,Semi-Auto,41000,Diesel,145,54.3,3.0,Audi,gama_alta
A6,2017,Automatic,82221,Diesel,145,54.3,3.0,Audi,gama_media
A6,2018,Semi-Auto,38625,Diesel,145,54.3,3.0,Audi,gama_alta
A6,2019,Automatic,40000,Diesel,145,54.3,3.0,Audi,gama_alta
A4,2017,Automatic,29111,Diesel,145,54.3,3.0,Audi,gama_alta
A4,2017,Automatic,30195,Diesel,145,54.3,3.0,Audi,gama_media
A4,2020,Semi-Auto,3515,Diesel,150,54.3,3.0,Audi,gama_alta
A4,2020,Semi-Auto,4000,Diesel,145,54.3,3.0,Audi,gama_alta
7 Series,2015,Automatic,65218,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2016,Semi-Auto,20619,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2016,Automatic,30194,Diesel,150,54.3,3.0,BMW,gama_alta
7 Series,2016,Automatic,33000,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2016,Semi-Auto,34820,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2016,Semi-Auto,39085,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2017,Semi-Auto,6431,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2017,Semi-Auto,15405,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2017,Semi-Auto,34335,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2017,Automatic,73348,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2018,Semi-Auto,39196,Diesel,145,54.3,3.0,BMW,gama_alta
7 Series,2019,Semi-Auto,19423,Diesel,150,54.3,3.0,BMW,gama_alta
A7,2014,Semi-Auto,29319,Diesel,145,54.3,3.0,Audi,gama_media
A7,2014,Automatic,47317,Diesel,145,54.3,3.0,Audi,gama_media
A7,2015,Semi-Auto,41656,Diesel,145,54.3,3.0,Audi,gama_media
A7,2015,Semi-Auto,42687,Diesel,150,54.3,3.0,Audi,gama_media
A7,2015,Semi-Auto,72283,Diesel,145,54.3,3.0,Audi,gama_media
A7,2016,Semi-Auto,21023,Diesel,145,54.3,3.0,Audi,gama_media
A7,2017,Semi-Auto,49281,Diesel,150,54.3,3.0,Audi,gama_media
5 Series,2013,Automatic,57604,Diesel,150,55.4,3.0,BMW,gama_baja
5 Series,2013,Automatic,73876,Diesel,145,55.4,3.0,BMW,gama_baja
5 Series,2014,Semi-Auto,42313,Diesel,145,55.4,3.0,BMW,gama_baja
5 Series,2016,Semi-Auto,25458,Diesel,145,55.4,3.0,BMW,gama_media
3 Series,2013,Semi-Auto,46500,Diesel,150,55.4,3.0,BMW,gama_media
3 Series,2013,Automatic,73271,Diesel,145,55.4,3.0,BMW,gama_baja
3 Series,2013,Automatic,86364,Diesel,145,55.4,3.0,BMW,gama_baja
3 Series,2016,Semi-Auto,15088,Diesel,145,55.4,3.0,BMW,gama_media
A6,2013,Semi-Auto,46206,Diesel,145,55.4,3.0,Audi,gama_baja
A6,2014,Automatic,73885,Diesel,145,55.4,3.0,Audi,gama_baja
A6,2015,Semi-Auto,57192,Diesel,145,55.4,3.0,Audi,gama_baja
A6,2016,Semi-Auto,28224,Diesel,145,55.4,3.0,Audi,gama_media
A6,2016,Semi-Auto,33931,Diesel,145,55.4,3.0,Audi,gama_media
A6,2017,Automatic,28685,Diesel,145,55.4,3.0,Audi,gama_media
A6,2019,Semi-Auto,20,Diesel,145,55.4,3.0,Audi,gama_alta
A4,2016,Semi-Auto,16117,Diesel,145,55.4,3.0,Audi,gama_media
A4,2017,Semi-Auto,12579,Diesel,145,55.4,3.0,Audi,gama_alta
A4,2017,Automatic,40378,Diesel,145,55.4,3.0,Audi,gama_alta
A7,2011,Automatic,64675,Diesel,145,55.4,3.0,Audi,gama_baja
A7,2013,Automatic,93080,Diesel,145,55.4,3.0,Audi,gama_baja
A7,2017,Semi-Auto,24337,Diesel,150,55.4,3.0,Audi,gama_alta
4 Series,2015,Automatic,32558,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2015,Semi-Auto,40500,Diesel,150,55.4,3.0,BMW,gama_media
4 Series,2015,Automatic,70381,Diesel,145,55.4,3.0,BMW,gama_baja
4 Series,2016,Automatic,21000,Diesel,150,55.4,3.0,BMW,gama_media
4 Series,2016,Semi-Auto,22566,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Semi-Auto,24188,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Automatic,25742,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Semi-Auto,34171,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Automatic,35399,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Semi-Auto,46435,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Automatic,64997,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2016,Automatic,73740,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Automatic,13907,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Semi-Auto,19041,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Semi-Auto,21888,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Automatic,22771,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Semi-Auto,23039,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Automatic,23312,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Automatic,24231,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Semi-Auto,26814,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2017,Semi-Auto,46674,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2018,Automatic,3500,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2018,Semi-Auto,7450,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2018,Semi-Auto,8781,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2018,Semi-Auto,19438,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2018,Semi-Auto,34384,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2018,Automatic,35423,Diesel,145,55.4,3.0,BMW,gama_media
4 Series,2019,Automatic,17,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2019,Semi-Auto,101,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2019,Automatic,5577,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2019,Automatic,6514,Diesel,145,55.4,3.0,BMW,gama_alta
4 Series,2020,Semi-Auto,100,Diesel,145,55.4,3.0,BMW,gama_alta
5 Series,2017,Semi-Auto,9750,Diesel,150,56.5,3.0,BMW,gama_alta
5 Series,2017,Semi-Auto,11035,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2017,Automatic,20508,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2018,Semi-Auto,9629,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,3000,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,6523,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,9709,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2019,Semi-Auto,11675,Diesel,145,56.5,3.0,BMW,gama_alta
5 Series,2020,Semi-Auto,12,Diesel,145,56.5,3.0,BMW,gama_alta
3 Series,2015,Semi-Auto,22358,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,22867,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,29000,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,30760,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,31500,Diesel,140,56.5,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,31835,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,33003,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,35219,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,37466,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Semi-Auto,38399,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,42492,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,44000,Diesel,145,56.5,3.0,BMW,gama_baja
3 Series,2015,Automatic,50000,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,62051,Diesel,145,56.5,3.0,BMW,gama_baja
3 Series,2015,Automatic,71501,Diesel,145,56.5,3.0,BMW,gama_baja
3 Series,2015,Automatic,73000,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2015,Automatic,107940,Diesel,145,56.5,3.0,BMW,gama_baja
3 Series,2016,Semi-Auto,14302,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,14867,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,17749,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,20000,Diesel,135,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,20756,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,20793,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,24585,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,25513,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,27146,Diesel,150,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,27562,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,27621,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,28590,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,29125,Diesel,150,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,30000,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,41345,Diesel,150,56.5,3.0,BMW,gama_media
3 Series,2016,Semi-Auto,44600,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,45759,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,46871,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2016,Automatic,59695,Diesel,145,56.5,3.0,BMW,gama_baja
3 Series,2017,Semi-Auto,7926,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,10154,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,10305,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,11076,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,16678,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,16844,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,16996,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,18309,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,19462,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,20313,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,21784,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,26321,Diesel,150,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,27273,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,27500,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,34437,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,34544,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,35269,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Semi-Auto,43362,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,45646,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2017,Automatic,47439,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,5243,Diesel,145,56.5,3.0,BMW,gama_alta
3 Series,2018,Semi-Auto,11350,Diesel,145,56.5,3.0,BMW,gama_alta
3 Series,2018,Automatic,15377,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,15388,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2018,Semi-Auto,17173,Diesel,145,56.5,3.0,BMW,gama_alta
3 Series,2018,Semi-Auto,18286,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2018,Automatic,21276,Diesel,145,56.5,3.0,BMW,gama_media
3 Series,2019,Semi-Auto,9554,Diesel,145,56.5,3.0,BMW,gama_alta
A6,2016,Automatic,24744,Diesel,125,56.5,3.0,Audi,gama_media
A6,2016,Semi-Auto,26157,Diesel,125,56.5,3.0,Audi,gama_media
A6,2016,Automatic,32657,Diesel,125,56.5,3.0,Audi,gama_media
A6,2016,Semi-Auto,54928,Diesel,125,56.5,3.0,Audi,gama_media
A6,2016,Semi-Auto,63000,Diesel,125,56.5,3.0,Audi,gama_media
7 Series,2015,Automatic,52000,Diesel,145,56.5,3.0,BMW,gama_alta
7 Series,2017,Semi-Auto,28338,Diesel,145,56.5,3.0,BMW,gama_alta
4 Series,2015,Semi-Auto,25000,Diesel,145,56.5,3.0,BMW,gama_media
4 Series,2019,Semi-Auto,1000,Diesel,145,56.5,3.0,BMW,gama_alta
3 Series,2013,Automatic,41114,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2013,Automatic,43425,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2013,Automatic,48000,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2013,Semi-Auto,54073,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2013,Automatic,73000,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2013,Semi-Auto,88000,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2014,Semi-Auto,36771,Diesel,125,57.6,3.0,BMW,gama_baja
3 Series,2014,Automatic,36846,Diesel,125,57.6,3.0,BMW,gama_media
3 Series,2014,Semi-Auto,41083,Diesel,125,57.6,3.0,BMW,gama_media
